Div Name,School Name,Sch Type,"Low Grade","High Grade",Subject,PassRate
STAFFORD CO PBLC SCHS,GRAFTON VILLAGE ELEM,Elem,PK,5,Mathematics,83
STAFFORD CO PBLC SCHS,GRAFTON VILLAGE ELEM,Elem,PK,5,Science,86
STAFFORD CO PBLC SCHS,H.H. POOLE MIDDLE,Middle,6,8,English: Reading,85
STAFFORD CO PBLC SCHS,H.H. POOLE MIDDLE,Middle,6,8,English: Writing,73
STAFFORD CO PBLC SCHS,H.H. POOLE MIDDLE,Middle,6,8,History & Social Sciences,89
STAFFORD CO PBLC SCHS,H.H. POOLE MIDDLE,Middle,6,8,Mathematics,86
STAFFORD CO PBLC SCHS,H.H. POOLE MIDDLE,Middle,6,8,Science,84
STAFFORD CO PBLC SCHS,HAMPTON OAKS ELEM,Elem,PK,5,English: Reading,74
STAFFORD CO PBLC SCHS,HAMPTON OAKS ELEM,Elem,PK,5,History & Social Sciences,69
STAFFORD CO PBLC SCHS,HAMPTON OAKS ELEM,Elem,PK,5,Mathematics,74
STAFFORD CO PBLC SCHS,HAMPTON OAKS ELEM,Elem,PK,5,Science,77
STAFFORD CO PBLC SCHS,HARTWOOD ELEM,Elem,PK,5,English: Reading,82
STAFFORD CO PBLC SCHS,HARTWOOD ELEM,Elem,PK,5,History & Social Sciences,93
STAFFORD CO PBLC SCHS,HARTWOOD ELEM,Elem,PK,5,Mathematics,84
STAFFORD CO PBLC SCHS,HARTWOOD ELEM,Elem,PK,5,Science,88
STAFFORD CO PBLC SCHS,KATE WALLER BARRETT ELEM,Elem,PK,5,English: Reading,84
STAFFORD CO PBLC SCHS,KATE WALLER BARRETT ELEM,Elem,PK,5,History & Social Sciences,92
STAFFORD CO PBLC SCHS,KATE WALLER BARRETT ELEM,Elem,PK,5,Mathematics,86
STAFFORD CO PBLC SCHS,KATE WALLER BARRETT ELEM,Elem,PK,5,Science,80
STAFFORD CO PBLC SCHS,MARGARET BRENT ELEM ,Elem,PK,5,English: Reading,88
STAFFORD CO PBLC SCHS,MARGARET BRENT ELEM ,Elem,PK,5,History & Social Sciences,92
STAFFORD CO PBLC SCHS,MARGARET BRENT ELEM ,Elem,PK,5,Mathematics,88
STAFFORD CO PBLC SCHS,MARGARET BRENT ELEM ,Elem,PK,5,Science,80
STAFFORD CO PBLC SCHS,MOUNTAIN VIEW HIGH ,High,9,12,English: Reading,93
STAFFORD CO PBLC SCHS,MOUNTAIN VIEW HIGH ,High,9,12,English: Writing,90
STAFFORD CO PBLC SCHS,MOUNTAIN VIEW HIGH ,High,9,12,History & Social Sciences,91
STAFFORD CO PBLC SCHS,MOUNTAIN VIEW HIGH ,High,9,12,Mathematics,89
STAFFORD CO PBLC SCHS,MOUNTAIN VIEW HIGH ,High,9,12,Science,94
STAFFORD CO PBLC SCHS,NORTH STAFFORD HIGH,High,9,12,English: Reading,88
STAFFORD CO PBLC SCHS,NORTH STAFFORD HIGH,High,9,12,English: Writing,80
STAFFORD CO PBLC SCHS,NORTH STAFFORD HIGH,High,9,12,History & Social Sciences,90
STAFFORD CO PBLC SCHS,NORTH STAFFORD HIGH,High,9,12,Mathematics,80
STAFFORD CO PBLC SCHS,NORTH STAFFORD HIGH,High,9,12,Science,84
STAFFORD CO PBLC SCHS,PARK RIDGE ELEM,Elem,PK,5,English: Reading,76
STAFFORD CO PBLC SCHS,PARK RIDGE ELEM,Elem,PK,5,History & Social Sciences,82
STAFFORD CO PBLC SCHS,PARK RIDGE ELEM,Elem,PK,5,Mathematics,77
STAFFORD CO PBLC SCHS,PARK RIDGE ELEM,Elem,PK,5,Science,73
STAFFORD CO PBLC SCHS,ROCKHILL ELEM,Elem,PK,5,English: Reading,84
STAFFORD CO PBLC SCHS,ROCKHILL ELEM,Elem,PK,5,History & Social Sciences,92
STAFFORD CO PBLC SCHS,ROCKHILL ELEM,Elem,PK,5,Mathematics,84
STAFFORD CO PBLC SCHS,ROCKHILL ELEM,Elem,PK,5,Science,92
STAFFORD CO PBLC SCHS,ROCKY RUN ELEM,Elem,PK,5,English: Reading,80
STAFFORD CO PBLC SCHS,ROCKY RUN ELEM,Elem,PK,5,History & Social Sciences,82
STAFFORD CO PBLC SCHS,ROCKY RUN ELEM,Elem,PK,5,Mathematics,76
STAFFORD CO PBLC SCHS,ROCKY RUN ELEM,Elem,PK,5,Science,76
STAFFORD CO PBLC SCHS,RODNEY E. THOMPSON MIDDLE,Middle,6,8,English: Reading,90
STAFFORD CO PBLC SCHS,RODNEY E. THOMPSON MIDDLE,Middle,6,8,English: Writing,85
STAFFORD CO PBLC SCHS,RODNEY E. THOMPSON MIDDLE,Middle,6,8,History & Social Sciences,97
STAFFORD CO PBLC SCHS,RODNEY E. THOMPSON MIDDLE,Middle,6,8,Mathematics,95
STAFFORD CO PBLC SCHS,RODNEY E. THOMPSON MIDDLE,Middle,6,8,Science,93
STAFFORD CO PBLC SCHS,SHIRLEY C. HEIM MIDDLE,Middle,6,8,English: Reading,81
STAFFORD CO PBLC SCHS,SHIRLEY C. HEIM MIDDLE,Middle,6,8,English: Writing,73
STAFFORD CO PBLC SCHS,SHIRLEY C. HEIM MIDDLE,Middle,6,8,History & Social Sciences,85
STAFFORD CO PBLC SCHS,SHIRLEY C. HEIM MIDDLE,Middle,6,8,Mathematics,83
STAFFORD CO PBLC SCHS,SHIRLEY C. HEIM MIDDLE,Middle,6,8,Science,78
STAFFORD CO PBLC SCHS,STAFFORD ELEM,Elem,PK,5,English: Reading,80
STAFFORD CO PBLC SCHS,STAFFORD ELEM,Elem,PK,5,History & Social Sciences,92
STAFFORD CO PBLC SCHS,STAFFORD ELEM,Elem,PK,5,Mathematics,81
STAFFORD CO PBLC SCHS,STAFFORD ELEM,Elem,PK,5,Science,80
STAFFORD CO PBLC SCHS,STAFFORD MIDDLE,Middle,6,8,English: Reading,74
STAFFORD CO PBLC SCHS,STAFFORD MIDDLE,Middle,6,8,English: Writing,63
STAFFORD CO PBLC SCHS,STAFFORD MIDDLE,Middle,6,8,History & Social Sciences,70
STAFFORD CO PBLC SCHS,STAFFORD MIDDLE,Middle,6,8,Mathematics,71
STAFFORD CO PBLC SCHS,STAFFORD MIDDLE,Middle,6,8,Science,72
STAFFORD CO PBLC SCHS,STAFFORD SENIOR HIGH,High,9,12,English: Reading,86
STAFFORD CO PBLC SCHS,STAFFORD SENIOR HIGH,High,9,12,English: Writing,82
STAFFORD CO PBLC SCHS,STAFFORD SENIOR HIGH,High,9,12,History & Social Sciences,88
STAFFORD CO PBLC SCHS,STAFFORD SENIOR HIGH,High,9,12,Mathematics,79
STAFFORD CO PBLC SCHS,STAFFORD SENIOR HIGH,High,9,12,Science,82
STAFFORD CO PBLC SCHS,T. BENTON GAYLE MIDDLE,Middle,6,8,English: Reading,82
STAFFORD CO PBLC SCHS,T. BENTON GAYLE MIDDLE,Middle,6,8,English: Writing,71
STAFFORD CO PBLC SCHS,T. BENTON GAYLE MIDDLE,Middle,6,8,History & Social Sciences,85
STAFFORD CO PBLC SCHS,T. BENTON GAYLE MIDDLE,Middle,6,8,Mathematics,83
STAFFORD CO PBLC SCHS,T. BENTON GAYLE MIDDLE,Middle,6,8,Science,77
STAFFORD CO PBLC SCHS,WIDEWATER ELEM,Elem,PK,5,English: Reading,71
STAFFORD CO PBLC SCHS,WIDEWATER ELEM,Elem,PK,5,History & Social Sciences,75
STAFFORD CO PBLC SCHS,WIDEWATER ELEM,Elem,PK,5,Mathematics,69
STAFFORD CO PBLC SCHS,WIDEWATER ELEM,Elem,PK,5,Science,82
STAFFORD CO PBLC SCHS,WINDING CREEK ELEM,Elem,PK,5,English: Reading,82
STAFFORD CO PBLC SCHS,WINDING CREEK ELEM,Elem,PK,5,History & Social Sciences,93
STAFFORD CO PBLC SCHS,WINDING CREEK ELEM,Elem,PK,5,Mathematics,85
STAFFORD CO PBLC SCHS,WINDING CREEK ELEM,Elem,PK,5,Science,85
STAUNTON,ARTHUR R. WARE ELEM,Elem,KG,5,English: Reading,82
STAUNTON,ARTHUR R. WARE ELEM,Elem,KG,5,History & Social Sciences,86
STAUNTON,ARTHUR R. WARE ELEM,Elem,KG,5,Mathematics,88
STAUNTON,ARTHUR R. WARE ELEM,Elem,KG,5,Science,85
STAUNTON,BESSIE WELLER ELEM,Elem,KG,5,English: Reading,62
STAUNTON,BESSIE WELLER ELEM,Elem,KG,5,History & Social Sciences,79
STAUNTON,BESSIE WELLER ELEM,Elem,KG,5,Mathematics,67
STAUNTON,BESSIE WELLER ELEM,Elem,KG,5,Science,74
STAUNTON,ROBERT E. LEE HIGH,High,9,12,English: Reading,81
STAUNTON,ROBERT E. LEE HIGH,High,9,12,English: Writing,94
STAUNTON,ROBERT E. LEE HIGH,High,9,12,History & Social Sciences,74
STAUNTON,ROBERT E. LEE HIGH,High,9,12,Mathematics,77
STAUNTON,ROBERT E. LEE HIGH,High,9,12,Science,84
STAUNTON,SHELBURNE MIDDLE,Middle,6,8,English: Reading,70
STAUNTON,SHELBURNE MIDDLE,Middle,6,8,English: Writing,62
STAUNTON,SHELBURNE MIDDLE,Middle,6,8,History & Social Sciences,70
STAUNTON,SHELBURNE MIDDLE,Middle,6,8,Mathematics,72
STAUNTON,SHELBURNE MIDDLE,Middle,6,8,Science,75
STAUNTON,THOMAS C. MCSWAIN ELEM,Elem,KG,5,English: Reading,80
STAUNTON,THOMAS C. MCSWAIN ELEM,Elem,KG,5,History & Social Sciences,92
STAUNTON,THOMAS C. MCSWAIN ELEM,Elem,KG,5,Mathematics,86
STAUNTON,THOMAS C. MCSWAIN ELEM,Elem,KG,5,Science,83
SUFFOLK,BOOKER T. WASHINGTON ELEM,Elem,PK,5,English: Reading,64
SUFFOLK,BOOKER T. WASHINGTON ELEM,Elem,PK,5,History & Social Sciences,74
SUFFOLK,BOOKER T. WASHINGTON ELEM,Elem,PK,5,Mathematics,61
SUFFOLK,BOOKER T. WASHINGTON ELEM,Elem,PK,5,Science,66
SUFFOLK,CREEKSIDE ELEM,Elem,PK,5,English: Reading,78
SUFFOLK,CREEKSIDE ELEM,Elem,PK,5,History & Social Sciences,95
SUFFOLK,CREEKSIDE ELEM,Elem,PK,5,Mathematics,77
SUFFOLK,CREEKSIDE ELEM,Elem,PK,5,Science,80
SUFFOLK,DRIVER ELEM,Elem,PK,5,English: Reading,86
SUFFOLK,DRIVER ELEM,Elem,PK,5,History & Social Sciences,88
SUFFOLK,DRIVER ELEM,Elem,PK,5,Mathematics,86
SUFFOLK,DRIVER ELEM,Elem,PK,5,Science,86
SUFFOLK,ELEPHANT'S FORK ELEM,Elem,PK,5,English: Reading,70
SUFFOLK,ELEPHANT'S FORK ELEM,Elem,PK,5,History & Social Sciences,74
SUFFOLK,ELEPHANT'S FORK ELEM,Elem,PK,5,Mathematics,68
SUFFOLK,ELEPHANT'S FORK ELEM,Elem,PK,5,Science,74
SUFFOLK,FOREST GLEN MIDDLE,Middle,6,8,English: Reading,78
SUFFOLK,FOREST GLEN MIDDLE,Middle,6,8,English: Writing,70
SUFFOLK,FOREST GLEN MIDDLE,Middle,6,8,History & Social Sciences,87
SUFFOLK,FOREST GLEN MIDDLE,Middle,6,8,Mathematics,84
SUFFOLK,FOREST GLEN MIDDLE,Middle,6,8,Science,79
SUFFOLK,HILLPOINT ELEM,Elem,PK,5,English: Reading,79
SUFFOLK,HILLPOINT ELEM,Elem,PK,5,History & Social Sciences,90
SUFFOLK,HILLPOINT ELEM,Elem,PK,5,Mathematics,75
SUFFOLK,HILLPOINT ELEM,Elem,PK,5,Science,77
SUFFOLK,JOHN F. KENNEDY MIDDLE,Middle,6,8,English: Reading,66
SUFFOLK,JOHN F. KENNEDY MIDDLE,Middle,6,8,English: Writing,67
SUFFOLK,JOHN F. KENNEDY MIDDLE,Middle,6,8,History & Social Sciences,70
SUFFOLK,JOHN F. KENNEDY MIDDLE,Middle,6,8,Mathematics,70
SUFFOLK,JOHN F. KENNEDY MIDDLE,Middle,6,8,Science,72
SUFFOLK,JOHN YEATES MIDDLE,Middle,6,8,English: Reading,82
SUFFOLK,JOHN YEATES MIDDLE,Middle,6,8,English: Writing,78
SUFFOLK,JOHN YEATES MIDDLE,Middle,6,8,History & Social Sciences,90
SUFFOLK,JOHN YEATES MIDDLE,Middle,6,8,Mathematics,88
SUFFOLK,JOHN YEATES MIDDLE,Middle,6,8,Science,85
SUFFOLK,KILBY SHORES ELEM,Elem,PK,5,English: Reading,81
SUFFOLK,KILBY SHORES ELEM,Elem,PK,5,History & Social Sciences,89
SUFFOLK,KILBY SHORES ELEM,Elem,PK,5,Mathematics,79
SUFFOLK,KILBY SHORES ELEM,Elem,PK,5,Science,86
SUFFOLK,KING'S FORK HIGH,High,9,12,English: Reading,80
SUFFOLK,KING'S FORK HIGH,High,9,12,English: Writing,75
SUFFOLK,KING'S FORK HIGH,High,9,12,History & Social Sciences,74
SUFFOLK,KING'S FORK HIGH,High,9,12,Mathematics,73
SUFFOLK,KING'S FORK HIGH,High,9,12,Science,78
SUFFOLK,KING'S FORK MIDDLE,Middle,6,8,English: Reading,74
SUFFOLK,KING'S FORK MIDDLE,Middle,6,8,English: Writing,59
SUFFOLK,KING'S FORK MIDDLE,Middle,6,8,History & Social Sciences,79
SUFFOLK,KING'S FORK MIDDLE,Middle,6,8,Mathematics,76
SUFFOLK,KING'S FORK MIDDLE,Middle,6,8,Science,78
SUFFOLK,LAKELAND HIGH,High,9,12,English: Reading,74
SUFFOLK,LAKELAND HIGH,High,9,12,English: Writing,72
SUFFOLK,LAKELAND HIGH,High,9,12,History & Social Sciences,83
SUFFOLK,LAKELAND HIGH,High,9,12,Mathematics,76
SUFFOLK,LAKELAND HIGH,High,9,12,Science,75
SUFFOLK,MACK BENN JR. ELEM,Elem,PK,5,English: Reading,65
SUFFOLK,MACK BENN JR. ELEM,Elem,PK,5,History & Social Sciences,81
SUFFOLK,MACK BENN JR. ELEM,Elem,PK,5,Mathematics,69
SUFFOLK,MACK BENN JR. ELEM,Elem,PK,5,Science,68
SUFFOLK,NANSEMOND PARKWAY ELEM,Elem,PK,5,English: Reading,77
SUFFOLK,NANSEMOND PARKWAY ELEM,Elem,PK,5,History & Social Sciences,87
SUFFOLK,NANSEMOND PARKWAY ELEM,Elem,PK,5,Mathematics,75
SUFFOLK,NANSEMOND PARKWAY ELEM,Elem,PK,5,Science,82
SUFFOLK,NANSEMOND RIVER HIGH,High,9,12,English: Reading,88
SUFFOLK,NANSEMOND RIVER HIGH,High,9,12,English: Writing,87
SUFFOLK,NANSEMOND RIVER HIGH,High,9,12,History & Social Sciences,90
SUFFOLK,NANSEMOND RIVER HIGH,High,9,12,Mathematics,80
SUFFOLK,NANSEMOND RIVER HIGH,High,9,12,Science,86
SUFFOLK,NORTHERN SHORES ELEM,Elem,PK,5,English: Reading,85
SUFFOLK,NORTHERN SHORES ELEM,Elem,PK,5,History & Social Sciences,94
SUFFOLK,NORTHERN SHORES ELEM,Elem,PK,5,Mathematics,86
SUFFOLK,NORTHERN SHORES ELEM,Elem,PK,5,Science,84
SUFFOLK,OAKLAND ELEM,Elem,PK,5,English: Reading,86
SUFFOLK,OAKLAND ELEM,Elem,PK,5,History & Social Sciences,91
SUFFOLK,OAKLAND ELEM,Elem,PK,5,Mathematics,87
SUFFOLK,OAKLAND ELEM,Elem,PK,5,Science,83
SUFFOLK,PIONEER ELEM,Elem,PK,5,English: Reading,80
SUFFOLK,PIONEER ELEM,Elem,PK,5,History & Social Sciences,88
SUFFOLK,PIONEER ELEM,Elem,PK,5,Mathematics,85
SUFFOLK,PIONEER ELEM,Elem,PK,5,Science,97
SURRY CO PBLC SCHS,LUTHER P. JACKSON MIDDLE,Combined,5,8,English: Reading,77
SURRY CO PBLC SCHS,LUTHER P. JACKSON MIDDLE,Combined,5,8,English: Writing,43
SURRY CO PBLC SCHS,LUTHER P. JACKSON MIDDLE,Combined,5,8,History & Social Sciences,79
SURRY CO PBLC SCHS,LUTHER P. JACKSON MIDDLE,Combined,5,8,Mathematics,74
SURRY CO PBLC SCHS,LUTHER P. JACKSON MIDDLE,Combined,5,8,Science,76
SURRY CO PBLC SCHS,SURRY CO PBLC SCHSHIGH,High,9,12,English: Reading,83
SURRY CO PBLC SCHS,SURRY CO PBLC SCHSHIGH,High,9,12,English: Writing,83
SURRY CO PBLC SCHS,SURRY CO PBLC SCHSHIGH,High,9,12,History & Social Sciences,77
SURRY CO PBLC SCHS,SURRY CO PBLC SCHSHIGH,High,9,12,Mathematics,71
SURRY CO PBLC SCHS,SURRY CO PBLC SCHSHIGH,High,9,12,Science,81
SURRY CO PBLC SCHS,SURRY ELEM,Elem,PK,4,English: Reading,75
SURRY CO PBLC SCHS,SURRY ELEM,Elem,PK,4,History & Social Sciences,74
SURRY CO PBLC SCHS,SURRY ELEM,Elem,PK,4,Mathematics,75
SUSSEX CO PBLC SCHS,SUSSEX CENTRAL ELEM,Elem,PK,5,English: Reading,81
SUSSEX CO PBLC SCHS,SUSSEX CENTRAL ELEM,Elem,PK,5,History & Social Sciences,100
SUSSEX CO PBLC SCHS,SUSSEX CENTRAL ELEM,Elem,PK,5,Mathematics,91
SUSSEX CO PBLC SCHS,SUSSEX CENTRAL ELEM,Elem,PK,5,Science,81
SUSSEX CO PBLC SCHS,SUSSEX CENTRAL HIGH,High,9,12,English: Reading,78
SUSSEX CO PBLC SCHS,SUSSEX CENTRAL HIGH,High,9,12,English: Writing,79
SUSSEX CO PBLC SCHS,SUSSEX CENTRAL HIGH,High,9,12,History & Social Sciences,79
SUSSEX CO PBLC SCHS,SUSSEX CENTRAL HIGH,High,9,12,Mathematics,69
SUSSEX CO PBLC SCHS,SUSSEX CENTRAL HIGH,High,9,12,Science,79
SUSSEX CO PBLC SCHS,SUSSEX CENTRAL MIDDLE,Middle,6,8,English: Reading,75
SUSSEX CO PBLC SCHS,SUSSEX CENTRAL MIDDLE,Middle,6,8,English: Writing,79
SUSSEX CO PBLC SCHS,SUSSEX CENTRAL MIDDLE,Middle,6,8,History & Social Sciences,91
SUSSEX CO PBLC SCHS,SUSSEX CENTRAL MIDDLE,Middle,6,8,Mathematics,78
SUSSEX CO PBLC SCHS,SUSSEX CENTRAL MIDDLE,Middle,6,8,Science,70
TAZEWELL CO PBLC SCHS,ABB'S VALLEY-BOISSEVAIN ELEM,Elem,PK,5,English: Reading,76
TAZEWELL CO PBLC SCHS,ABB'S VALLEY-BOISSEVAIN ELEM,Elem,PK,5,History & Social Sciences,90
TAZEWELL CO PBLC SCHS,ABB'S VALLEY-BOISSEVAIN ELEM,Elem,PK,5,Mathematics,76
TAZEWELL CO PBLC SCHS,ABB'S VALLEY-BOISSEVAIN ELEM,Elem,PK,5,Science,92
TAZEWELL CO PBLC SCHS,CEDAR BLUFF ELEM,Elem,PK,5,English: Reading,86
TAZEWELL CO PBLC SCHS,CEDAR BLUFF ELEM,Elem,PK,5,History & Social Sciences,81
TAZEWELL CO PBLC SCHS,CEDAR BLUFF ELEM,Elem,PK,5,Mathematics,86
TAZEWELL CO PBLC SCHS,CEDAR BLUFF ELEM,Elem,PK,5,Science,84
TAZEWELL CO PBLC SCHS,GRAHAM HIGH,High,9,12,English: Reading,88
TAZEWELL CO PBLC SCHS,GRAHAM HIGH,High,9,12,English: Writing,96
TAZEWELL CO PBLC SCHS,GRAHAM HIGH,High,9,12,History & Social Sciences,84
TAZEWELL CO PBLC SCHS,GRAHAM HIGH,High,9,12,Mathematics,71
TAZEWELL CO PBLC SCHS,GRAHAM HIGH,High,9,12,Science,90
TAZEWELL CO PBLC SCHS,GRAHAM INTERMEDIATE,Elem,3,5,English: Reading,83
TAZEWELL CO PBLC SCHS,GRAHAM INTERMEDIATE,Elem,3,5,History & Social Sciences,91
TAZEWELL CO PBLC SCHS,GRAHAM INTERMEDIATE,Elem,3,5,Mathematics,84
TAZEWELL CO PBLC SCHS,GRAHAM INTERMEDIATE,Elem,3,5,Science,85
TAZEWELL CO PBLC SCHS,GRAHAM MIDDLE,Middle,6,8,English: Reading,85
TAZEWELL CO PBLC SCHS,GRAHAM MIDDLE,Middle,6,8,English: Writing,90
TAZEWELL CO PBLC SCHS,GRAHAM MIDDLE,Middle,6,8,History & Social Sciences,94
TAZEWELL CO PBLC SCHS,GRAHAM MIDDLE,Middle,6,8,Mathematics,89
TAZEWELL CO PBLC SCHS,GRAHAM MIDDLE,Middle,6,8,Science,86
TAZEWELL CO PBLC SCHS,NORTH TAZEWELL ELEM,Elem,PK,5,English: Reading,89
TAZEWELL CO PBLC SCHS,NORTH TAZEWELL ELEM,Elem,PK,5,History & Social Sciences,92
TAZEWELL CO PBLC SCHS,NORTH TAZEWELL ELEM,Elem,PK,5,Mathematics,88
TAZEWELL CO PBLC SCHS,NORTH TAZEWELL ELEM,Elem,PK,5,Science,93
TAZEWELL CO PBLC SCHS,RAVEN ELEM,Elem,KG,5,English: Reading,79
TAZEWELL CO PBLC SCHS,RAVEN ELEM,Elem,KG,5,History & Social Sciences,89
TAZEWELL CO PBLC SCHS,RAVEN ELEM,Elem,KG,5,Mathematics,85
TAZEWELL CO PBLC SCHS,RAVEN ELEM,Elem,KG,5,Science,86
TAZEWELL CO PBLC SCHS,RICHLANDS ELEM,Elem,PK,5,English: Reading,85
TAZEWELL CO PBLC SCHS,RICHLANDS ELEM,Elem,PK,5,History & Social Sciences,100
TAZEWELL CO PBLC SCHS,RICHLANDS ELEM,Elem,PK,5,Mathematics,90
TAZEWELL CO PBLC SCHS,RICHLANDS ELEM,Elem,PK,5,Science,96
TAZEWELL CO PBLC SCHS,RICHLANDS HIGH,High,9,12,English: Reading,85
TAZEWELL CO PBLC SCHS,RICHLANDS HIGH,High,9,12,English: Writing,92
TAZEWELL CO PBLC SCHS,RICHLANDS HIGH,High,9,12,History & Social Sciences,84
TAZEWELL CO PBLC SCHS,RICHLANDS HIGH,High,9,12,Mathematics,91
TAZEWELL CO PBLC SCHS,RICHLANDS HIGH,High,9,12,Science,90
TAZEWELL CO PBLC SCHS,RICHLANDS MIDDLE,Middle,6,8,English: Reading,81
TAZEWELL CO PBLC SCHS,RICHLANDS MIDDLE,Middle,6,8,English: Writing,78
TAZEWELL CO PBLC SCHS,RICHLANDS MIDDLE,Middle,6,8,History & Social Sciences,94
TAZEWELL CO PBLC SCHS,RICHLANDS MIDDLE,Middle,6,8,Mathematics,84
TAZEWELL CO PBLC SCHS,RICHLANDS MIDDLE,Middle,6,8,Science,87
TAZEWELL CO PBLC SCHS,SPRINGVILLE ELEM,Elem,KG,5,English: Reading,76
TAZEWELL CO PBLC SCHS,SPRINGVILLE ELEM,Elem,KG,5,History & Social Sciences,78
TAZEWELL CO PBLC SCHS,SPRINGVILLE ELEM,Elem,KG,5,Mathematics,71
TAZEWELL CO PBLC SCHS,SPRINGVILLE ELEM,Elem,KG,5,Science,84
TAZEWELL CO PBLC SCHS,TAZEWELL ELEM,Elem,PK,5,English: Reading,88
TAZEWELL CO PBLC SCHS,TAZEWELL ELEM,Elem,PK,5,History & Social Sciences,95
TAZEWELL CO PBLC SCHS,TAZEWELL ELEM,Elem,PK,5,Mathematics,91
TAZEWELL CO PBLC SCHS,TAZEWELL ELEM,Elem,PK,5,Science,94
TAZEWELL CO PBLC SCHS,TAZEWELL HIGH,High,9,12,English: Reading,89
TAZEWELL CO PBLC SCHS,TAZEWELL HIGH,High,9,12,English: Writing,94
TAZEWELL CO PBLC SCHS,TAZEWELL HIGH,High,9,12,History & Social Sciences,78
TAZEWELL CO PBLC SCHS,TAZEWELL HIGH,High,9,12,Mathematics,91
TAZEWELL CO PBLC SCHS,TAZEWELL HIGH,High,9,12,Science,86
TAZEWELL CO PBLC SCHS,TAZEWELL MIDDLE,Middle,6,8,English: Reading,82
TAZEWELL CO PBLC SCHS,TAZEWELL MIDDLE,Middle,6,8,English: Writing,76
TAZEWELL CO PBLC SCHS,TAZEWELL MIDDLE,Middle,6,8,History & Social Sciences,89
TAZEWELL CO PBLC SCHS,TAZEWELL MIDDLE,Middle,6,8,Mathematics,88
TAZEWELL CO PBLC SCHS,TAZEWELL MIDDLE,Middle,6,8,Science,78
VIRGINIA BEACH,ALANTON ELEM,Elem,PK,5,English: Reading,90
VIRGINIA BEACH,ALANTON ELEM,Elem,PK,5,History & Social Sciences,90
VIRGINIA BEACH,ALANTON ELEM,Elem,PK,5,Mathematics,86
VIRGINIA BEACH,ALANTON ELEM,Elem,PK,5,Science,81
VIRGINIA BEACH,ARROWHEAD ELEM,Elem,PK,5,English: Reading,91
VIRGINIA BEACH,ARROWHEAD ELEM,Elem,PK,5,History & Social Sciences,92
VIRGINIA BEACH,ARROWHEAD ELEM,Elem,PK,5,Mathematics,85
VIRGINIA BEACH,ARROWHEAD ELEM,Elem,PK,5,Science,75
VIRGINIA BEACH,BAYSIDE 6TH GRADE CAMPUS,Elem,6,6,English: Reading,75
VIRGINIA BEACH,BAYSIDE 6TH GRADE CAMPUS,Elem,6,6,Mathematics,85
VIRGINIA BEACH,BAYSIDE ELEM,Elem,PK,5,English: Reading,87
VIRGINIA BEACH,BAYSIDE ELEM,Elem,PK,5,History & Social Sciences,93
VIRGINIA BEACH,BAYSIDE ELEM,Elem,PK,5,Mathematics,84
VIRGINIA BEACH,BAYSIDE ELEM,Elem,PK,5,Science,90
VIRGINIA BEACH,BAYSIDE HIGH,High,9,12,English: Reading,84
VIRGINIA BEACH,BAYSIDE HIGH,High,9,12,English: Writing,81
VIRGINIA BEACH,BAYSIDE HIGH,High,9,12,History & Social Sciences,83
VIRGINIA BEACH,BAYSIDE HIGH,High,9,12,Mathematics,81
VIRGINIA BEACH,BAYSIDE HIGH,High,9,12,Science,75
VIRGINIA BEACH,BAYSIDE MIDDLE,Middle,6,8,English: Reading,77
VIRGINIA BEACH,BAYSIDE MIDDLE,Middle,6,8,English: Writing,69
VIRGINIA BEACH,BAYSIDE MIDDLE,Middle,6,8,History & Social Sciences,92
VIRGINIA BEACH,BAYSIDE MIDDLE,Middle,6,8,Mathematics,75
VIRGINIA BEACH,BAYSIDE MIDDLE,Middle,6,8,Science,83
VIRGINIA BEACH,BIRDNECK ELEM,Elem,PK,5,English: Reading,77
VIRGINIA BEACH,BIRDNECK ELEM,Elem,PK,5,History & Social Sciences,86
VIRGINIA BEACH,BIRDNECK ELEM,Elem,PK,5,Mathematics,75
VIRGINIA BEACH,BIRDNECK ELEM,Elem,PK,5,Science,83
VIRGINIA BEACH,BRANDON MIDDLE,Middle,6,8,English: Reading,81
VIRGINIA BEACH,BRANDON MIDDLE,Middle,6,8,English: Writing,76
VIRGINIA BEACH,BRANDON MIDDLE,Middle,6,8,History & Social Sciences,92
VIRGINIA BEACH,BRANDON MIDDLE,Middle,6,8,Mathematics,81
VIRGINIA BEACH,BRANDON MIDDLE,Middle,6,8,Science,85
VIRGINIA BEACH,BROOKWOOD ELEM,Elem,PK,5,English: Reading,84
VIRGINIA BEACH,BROOKWOOD ELEM,Elem,PK,5,History & Social Sciences,84
VIRGINIA BEACH,BROOKWOOD ELEM,Elem,PK,5,Mathematics,87
VIRGINIA BEACH,BROOKWOOD ELEM,Elem,PK,5,Science,78
VIRGINIA BEACH,CENTERVILLE ELEM,Elem,PK,5,English: Reading,89
VIRGINIA BEACH,CENTERVILLE ELEM,Elem,PK,5,History & Social Sciences,96
VIRGINIA BEACH,CENTERVILLE ELEM,Elem,PK,5,Mathematics,86
VIRGINIA BEACH,CENTERVILLE ELEM,Elem,PK,5,Science,88
VIRGINIA BEACH,CHRISTOPHER FARMS ELEM,Elem,PK,5,English: Reading,88
VIRGINIA BEACH,CHRISTOPHER FARMS ELEM,Elem,PK,5,History & Social Sciences,95
VIRGINIA BEACH,CHRISTOPHER FARMS ELEM,Elem,PK,5,Mathematics,85
