Division No.,Division Name,School No.,School Name,Grade,Hispanic,American_Indian_Alaska_Native,Asian,Black,Native_Hawaiian_Pacific_Islander,White,Two_More_Races,"TotalFull-time Students",Part-time Students,Totals
7,ARLINGTON CO PBLC SCHS,410,NOTTINGHAM ELEM,3,6,0,4,0,0,66,7,83,0,76
7,ARLINGTON CO PBLC SCHS,410,NOTTINGHAM ELEM,4,10,0,10,0,0,69,8,97,0,89
7,ARLINGTON CO PBLC SCHS,410,NOTTINGHAM ELEM,5,2,0,7,1,0,63,2,75,0,73
7,ARLINGTON CO PBLC SCHS,410,NOTTINGHAM ELEM,KG,4,0,3,1,0,76,7,91,0,84
7,ARLINGTON CO PBLC SCHS,410,NOTTINGHAM ELEM,PK,0,0,0,0,0,0,0,0,0,0
7,ARLINGTON CO PBLC SCHS,360,OAKRIDGE ELEM,1,22,1,17,20,0,57,7,124,0,117
7,ARLINGTON CO PBLC SCHS,360,OAKRIDGE ELEM,2,17,1,13,15,1,69,4,120,0,116
7,ARLINGTON CO PBLC SCHS,360,OAKRIDGE ELEM,3,22,1,20,23,0,59,9,134,0,125
7,ARLINGTON CO PBLC SCHS,360,OAKRIDGE ELEM,4,25,1,19,22,1,67,5,140,0,135
7,ARLINGTON CO PBLC SCHS,360,OAKRIDGE ELEM,5,20,0,16,23,0,58,7,124,0,117
7,ARLINGTON CO PBLC SCHS,360,OAKRIDGE ELEM,KG,22,0,12,21,0,66,11,132,0,121
7,ARLINGTON CO PBLC SCHS,360,OAKRIDGE ELEM,PK,5,0,5,6,0,7,1,24,0,23
7,ARLINGTON CO PBLC SCHS,510,RANDOLPH ELEM,1,32,0,8,12,0,8,1,61,0,60
7,ARLINGTON CO PBLC SCHS,510,RANDOLPH ELEM,2,32,0,11,15,0,9,1,68,0,67
7,ARLINGTON CO PBLC SCHS,510,RANDOLPH ELEM,3,34,1,13,14,0,7,1,70,0,69
7,ARLINGTON CO PBLC SCHS,510,RANDOLPH ELEM,4,38,0,4,12,0,4,2,60,0,58
7,ARLINGTON CO PBLC SCHS,510,RANDOLPH ELEM,5,36,1,7,20,0,9,1,74,0,73
7,ARLINGTON CO PBLC SCHS,510,RANDOLPH ELEM,KG,31,0,18,18,1,7,4,79,0,75
7,ARLINGTON CO PBLC SCHS,510,RANDOLPH ELEM,PK,28,0,5,13,0,5,5,56,0,51
7,ARLINGTON CO PBLC SCHS,240,SWANSON MIDDLE,6,60,0,28,17,0,244,28,377,0,349
7,ARLINGTON CO PBLC SCHS,240,SWANSON MIDDLE,7,55,1,41,15,0,322,28,462,0,434
7,ARLINGTON CO PBLC SCHS,240,SWANSON MIDDLE,8,76,1,35,20,0,294,40,466,0,426
7,ARLINGTON CO PBLC SCHS,420,TAYLOR ELEM,1,9,0,8,3,0,74,12,106,0,94
7,ARLINGTON CO PBLC SCHS,420,TAYLOR ELEM,2,5,0,8,6,0,91,13,123,0,110
7,ARLINGTON CO PBLC SCHS,420,TAYLOR ELEM,3,6,0,10,0,0,88,8,112,0,104
7,ARLINGTON CO PBLC SCHS,420,TAYLOR ELEM,4,3,1,3,6,0,89,9,111,0,102
7,ARLINGTON CO PBLC SCHS,420,TAYLOR ELEM,5,3,0,4,2,0,99,9,117,0,108
7,ARLINGTON CO PBLC SCHS,420,TAYLOR ELEM,KG,3,0,4,2,0,74,15,98,0,83
7,ARLINGTON CO PBLC SCHS,420,TAYLOR ELEM,PK,3,0,1,0,0,2,1,7,0,6
